reading_id,reading_date,consumption_value,temperature,meter_code,meter_type,meter_unit,building_code,building_name,region_code,region_name,created_at,updated_at,extraction_timestamp,source_type,source_filename
5741,2025/01/30 02:00:00.000,12.97,20.32,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5749,2025/01/30 01:00:00.000,17.38,14.75,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5757,2025/01/30 00:00:00.000,39.82,16.27,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
6,2025/01/01 23:00:00.000,38.28,19.39,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
14,2025/01/01 22:00:00.000,17.83,12.59,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
22,2025/01/01 21:00:00.000,16.5,17.63,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
30,2025/01/01 20:00:00.000,18.77,24.17,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
38,2025/01/01 19:00:00.000,18.87,11.35,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
46,2025/01/01 18:00:00.000,28.56,19.95,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
54,2025/01/01 17:00:00.000,37.15,24.77,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
62,2025/01/01 16:00:00.000,36.94,17.38,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
70,2025/01/01 15:00:00.000,21.49,19.07,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
78,2025/01/01 14:00:00.000,13.13,15.91,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
86,2025/01/01 13:00:00.000,13.75,22.24,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
94,2025/01/01 12:00:00.000,29.68,19.84,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
102,2025/01/01 11:00:00.000,24.65,20.34,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
110,2025/01/01 10:00:00.000,22.94,12.04,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
118,2025/01/01 09:00:00.000,15.93,15.65,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
126,2025/01/01 08:00:00.000,27.34,22.07,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
134,2025/01/01 07:00:00.000,30.4,17.22,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
142,2025/01/01 06:00:00.000,14.62,16.77,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
150,2025/01/01 05:00:00.000,13.8,24.7,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
158,2025/01/01 04:00:00.000,16.57,20.84,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
166,2025/01/01 03:00:00.000,32.72,12.12,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
174,2025/01/01 02:00:00.000,28.07,12.26,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
182,2025/01/01 01:00:00.000,23.99,16.42,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
190,2025/01/01 00:00:00.000,37.08,14.26,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
198,2025/01/02 23:00:00.000,22.41,17.73,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
206,2025/01/02 22:00:00.000,21.45,24.28,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
214,2025/01/02 21:00:00.000,28.07,16.11,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
222,2025/01/02 20:00:00.000,22.36,12.41,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
230,2025/01/02 19:00:00.000,11.44,10.04,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
238,2025/01/02 18:00:00.000,34.98,23.0,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
246,2025/01/02 17:00:00.000,18.6,20.14,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
254,2025/01/02 16:00:00.000,20.29,20.82,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
262,2025/01/02 15:00:00.000,18.95,13.16,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
270,2025/01/02 14:00:00.000,35.32,23.63,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
278,2025/01/02 13:00:00.000,19.81,19.87,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
286,2025/01/02 12:00:00.000,36.14,14.02,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
294,2025/01/02 11:00:00.000,12.18,23.53,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
302,2025/01/02 10:00:00.000,16.02,11.6,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
310,2025/01/02 09:00:00.000,20.88,19.24,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
318,2025/01/02 08:00:00.000,33.54,15.85,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
326,2025/01/02 07:00:00.000,19.66,24.12,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
334,2025/01/02 06:00:00.000,17.67,11.18,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
342,2025/01/02 05:00:00.000,29.81,12.69,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
350,2025/01/02 04:00:00.000,17.19,23.92,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
358,2025/01/02 03:00:00.000,10.42,18.07,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
366,2025/01/02 02:00:00.000,33.28,23.97,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
374,2025/01/02 01:00:00.000,12.63,21.53,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
382,2025/01/02 00:00:00.000,25.71,20.08,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
390,2025/01/03 23:00:00.000,10.81,17.69,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
398,2025/01/03 22:00:00.000,35.2,14.57,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
406,2025/01/03 21:00:00.000,21.39,21.26,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
414,2025/01/03 20:00:00.000,38.32,24.09,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
422,2025/01/03 19:00:00.000,13.08,10.47,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
430,2025/01/03 18:00:00.000,11.11,17.48,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
438,2025/01/03 17:00:00.000,17.66,13.17,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
446,2025/01/03 16:00:00.000,24.12,15.62,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
454,2025/01/03 15:00:00.000,19.59,12.5,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
462,2025/01/03 14:00:00.000,26.36,12.63,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
470,2025/01/03 13:00:00.000,28.24,15.59,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
478,2025/01/03 12:00:00.000,25.57,11.8,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
486,2025/01/03 11:00:00.000,38.95,10.55,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
494,2025/01/03 10:00:00.000,14.39,18.35,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
502,2025/01/03 09:00:00.000,33.21,12.05,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
510,2025/01/03 08:00:00.000,16.48,22.84,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
518,2025/01/03 07:00:00.000,37.63,16.97,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
526,2025/01/03 06:00:00.000,24.48,11.95,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
534,2025/01/03 05:00:00.000,12.09,24.41,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
542,2025/01/03 04:00:00.000,35.65,10.78,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
550,2025/01/03 03:00:00.000,15.45,16.01,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
558,2025/01/03 02:00:00.000,29.89,21.28,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
566,2025/01/03 01:00:00.000,22.43,24.47,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
574,2025/01/03 00:00:00.000,24.71,14.54,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
582,2025/01/04 23:00:00.000,11.96,14.76,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
590,2025/01/04 22:00:00.000,35.92,10.02,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
598,2025/01/04 21:00:00.000,14.15,20.8,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
606,2025/01/04 20:00:00.000,24.72,23.29,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
614,2025/01/04 19:00:00.000,23.9,16.49,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
622,2025/01/04 18:00:00.000,25.52,14.05,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
630,2025/01/04 17:00:00.000,31.4,17.08,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
638,2025/01/04 16:00:00.000,30.48,12.36,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
646,2025/01/04 15:00:00.000,39.19,19.27,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
654,2025/01/04 14:00:00.000,15.03,11.4,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
662,2025/01/04 13:00:00.000,33.54,18.15,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
670,2025/01/04 12:00:00.000,29.85,22.29,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
678,2025/01/04 11:00:00.000,27.24,22.07,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
686,2025/01/04 10:00:00.000,27.21,23.55,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
694,2025/01/04 09:00:00.000,36.87,10.81,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
702,2025/01/04 08:00:00.000,29.44,12.56,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
710,2025/01/04 07:00:00.000,16.14,16.47,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
718,2025/01/04 06:00:00.000,17.63,23.03,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
726,2025/01/04 05:00:00.000,39.31,17.22,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
734,2025/01/04 04:00:00.000,29.66,12.86,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
742,2025/01/04 03:00:00.000,18.25,19.65,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
750,2025/01/04 02:00:00.000,16.55,24.16,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
758,2025/01/04 01:00:00.000,15.84,24.72,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
766,2025/01/04 00:00:00.000,31.25,10.59,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
774,2025/01/05 23:00:00.000,22.86,20.08,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
782,2025/01/05 22:00:00.000,26.46,12.33,ELEC_006,electricity,kWh,BAT006,City Mall East,REG03,Marrakech-Safi,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
